data;n°;sesso;lt carapace (mm);peso tot (g);peso addome;peso epato;Hiw;TwB;SA;muta;maturità gonadi;peso gonadi;;;;;;;;;;;;;;;;;;;
28/01/2021;16;F;48.01;19.7;4.5;0.7;3.55;22.84;;NO;MATURE;2;;;;;;;;;;;;;;;;;;;
28/01/2021;17;F;44.63;16.6;5.2;0.9;5.42;31.33;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;18;F;50.03;24.5;5.9;1.1;4.49;24.08;;NO;MATURE;2.1;;;;;;;;;;;;;;;;;;;
28/01/2021;19;F;52.42;29.1;6.4;0.9;3.09;21.99;;NO;MATURE;3.4;;;;;;;;;;;;;;;;;;;
28/01/2021;20;F;41.62;13.5;3.9;0.7;5.19;28.89;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;21;F;48.22;24;4.8;1.5;6.25;20.00;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;22;F;48.09;19.8;4.6;0.9;4.55;23.23;;NO;MATURE;2.2;;;;;;;;;;;;;;;;;;;
28/01/2021;23;F;53.02;26.4;7.6;2.2;8.33;28.79;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;24;F;53.4;27.3;6.8;2.4;8.79;24.91;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;25;F;49.51;25.8;7;2;7.75;27.13;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
28/01/2021;26;F;53.19;32;7.8;2.6;8.13;24.38;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
28/01/2021;27;F;55.77;35.7;7.7;2;5.60;21.57;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;28;F;54.4;28.3;6.1;1;3.53;21.55;;NO;MATURE;3;;;;;;;;;;;;;;;;;;;
28/01/2021;29;F;57.7;34.5;8.2;3.8;11.01;23.77;;NO;QUASI MATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;30;F;58.94;37.8;9.7;1.5;3.97;25.66;;NO;MATURE;3.4;;;;;;;;;;;;;;;;;;;
28/01/2021;31;F;53.73;28.3;7;2.8;9.89;24.73;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;32;F;57.8;31.8;8.4;0.9;2.83;26.42;;NO;MATURE;3.4;;;;;;;;;;;;;;;;;;;
28/01/2021;33;F;53.35;31.4;7.7;1.2;3.82;24.52;;NO;MATURE;2.7;;;;;;;;;;;;;;;;;;;
28/01/2021;34;F;48.75;24;6;1.3;5.42;25.00;;NO;MATURE;3.2;;;;;;;;;;;;;;;;;;;
28/01/2021;35;F;64.38;46.1;11.6;1.5;3.25;25.16;;NO;MATURE;4.2;;;;;;;;;;;;;;;;;;;
28/01/2021;36;F;48.36;19.3;6.4;1.2;6.22;33.16;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;37;F;54.1;25.4;8.1;1.6;6.30;31.89;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;38;F;49.13;20;5.9;1.2;6.00;29.50;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
28/01/2021;39;F;64.53;49.7;12.1;3.1;6.24;24.35;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;1;M;56.96;35.9;8.5;3;8.36;23.68;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;2;M;54.05;31.7;7.2;1.8;5.68;22.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;3;M;52.04;32.7;7.3;1.2;3.67;22.32;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;4;M;45.86;24.1;6.5;1.3;5.39;26.97;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;5;M;52.88;33.1;6.7;2.3;6.95;20.24;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;6;M;48.09;26.8;5.3;4.8;17.91;19.78;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;7;M;47.14;26.3;5.5;1.8;6.84;20.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;8;M;44.23;17;4.2;1;5.88;24.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;9;M;58.39;43.8;9.2;2.9;6.62;21.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;10;M;55.66;31.9;8.4;2.2;6.90;26.33;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;11;M;43.33;16.3;4.1;1;6.13;25.15;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;12;M;44.63;19.4;5.7;1;5.15;29.38;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;13;M;44.7;15.3;5.3;0.8;5.23;34.64;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;14;M;44.44;15.4;4.5;0.6;3.90;29.22;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;15;M;47.94;19.7;5.6;1.7;8.63;28.43;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;16;M;38.77;10.6;2.9;0.6;5.66;27.36;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;17;M;47.08;17.7;4.9;1.4;7.91;27.68;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;18;M;53.49;25.1;6.8;1.8;7.17;27.09;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;19;M;45.07;21;5.1;1.5;7.14;24.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;20;M;52.11;28;6.8;1.6;5.71;24.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;21;M;37.54;11.4;3.2;0.6;5.26;28.07;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;22;M;40.95;14.4;3.8;1;6.94;26.39;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;23;M;44.98;16.2;4.8;0.9;5.56;29.63;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;24;M;40.59;14.6;3.7;0.8;5.48;25.34;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;25;M;42.43;17.4;3.9;1;5.75;22.41;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;26;M;48.58;20;5.2;1.5;7.50;26.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;27;M;45.59;19.6;4.4;1.1;5.61;22.45;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;28;M;44.41;17;4.7;0.9;5.29;27.65;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;29;M;52.73;30.7;6.5;1.9;6.19;21.17;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;30;M;52.59;34.1;7.8;2.4;7.04;22.87;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;31;M;44.55;19.9;4.8;1.3;6.53;24.12;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;32;M;49.09;22;6.2;1.3;5.91;28.18;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;33;M;51.37;26.3;6.2;2;7.60;23.57;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;34;M;41.11;23.1;5.3;1;4.33;22.94;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;35;M;46.86;22.2;5.1;1.5;6.76;22.97;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;36;M;51.86;29.1;6.9;2.5;8.59;23.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;37;M;52.26;33.5;6.8;2.1;6.27;20.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;38;M;48.78;22.8;5.7;1.5;6.58;25.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;39;M;55.67;35.8;8.8;2.5;6.98;24.58;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;40;M;46.79;18.4;5.8;1.4;7.61;31.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;41;M;43.55;16.9;4.2;0.8;4.73;24.85;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;42;M;43.39;16.2;4.2;1.2;7.41;25.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;43;M;52.76;32.2;7.2;1.5;4.66;22.36;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;44;M;59.46;47.87;10.3;3.4;7.10;21.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;45;M;54.81;38.6;8;2.3;5.96;20.73;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;46;M;54.27;34.2;8.3;2.1;6.14;24.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;47;M;45.67;20.5;5.1;1.4;6.83;24.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;48;M;40.51;12.5;2.4;1;8.00;19.20;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;49;M;49.07;25.1;5.7;1.8;7.17;22.71;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;50;M;47.89;19.7;5.2;1.5;7.61;26.40;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;51;M;46.95;20.3;5.4;1.3;6.40;26.60;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;52;M;49.91;22.3;6.5;1.7;7.62;29.15;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;53;M;38.45;10.3;2.8;0.7;6.80;27.18;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;54;M;39.66;10.8;3.3;0.8;7.41;30.56;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/02/2021;55;M;48.93;23.4;5.4;1.7;7.26;23.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;56;M;49.35;28.8;5.3;1.6;5.56;18.40;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;57;M;53.51;36.6;7.6;2.2;6.01;20.77;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;58;M;51.16;31.3;6.2;1.3;4.15;19.81;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;59;M;48.88;25.4;5.1;1.6;6.30;20.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;60;M;51.03;30.6;6.6;2.5;8.17;21.57;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;61;M;56.73;39.2;8.4;2.2;5.61;21.43;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;62;M;52.01;28.9;6;1.5;5.19;20.76;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;63;M;50.8;29;6.7;1.4;4.83;23.10;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;64;M;52.52;27.1;7.1;1.8;6.64;26.20;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;65;M;51.96;41.8;8.8;1.7;4.07;21.05;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;66;M;51.95;35.2;6.7;1.3;3.69;19.03;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;67;M;66.18;65.1;11.6;4;6.14;17.82;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;68;M;47.68;20.9;51.7;1.5;7.18;247.37;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;69;M;55.91;41.9;8.9;2.4;5.73;21.24;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/02/2021;1;F;55.13;31.6;8;2.9;9.18;25.32;;NO;QUASI MATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;2;F;51.16;24.2;5.7;0.9;3.72;23.55;;NO;MATURE;2.8;;;;;;;;;;;;;;;;;;;
25/02/2021;3;F;50.37;24;6.5;0.8;3.33;27.08;;NO;MATURE;2.1;;;;;;;;;;;;;;;;;;;
25/02/2021;4;F;53.26;34.3;7.4;2.3;6.71;21.57;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;5;F;47.42;23.8;6.3;1.5;6.30;26.47;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;6;F;45.31;18.4;5.8;1.3;7.07;31.52;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;7;F;39.31;13.2;4;0.9;6.82;30.30;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;8;F;44.49;17.5;4.9;1.6;9.14;28.00;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
25/02/2021;9;F;41.65;14;3.8;0.6;4.29;27.14;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
25/02/2021;10;F;4.056;12.4;3.3;0.7;5.65;26.61;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
25/02/2021;11;F;41.67;12.6;3.9;0.9;7.14;30.95;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;12;F;41.12;10.6;4;1;9.43;37.74;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;13;F;41.83;11.1;3.3;0.7;6.31;29.73;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;14;F;52.92;24;7.3;2;8.33;30.42;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;15;F;51.2;24.9;7;2;8.03;28.11;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
25/02/2021;16;F;51.08;23.6;6.2;0.8;3.39;26.27;;NO;MATURE;2.3;;;;;;;;;;;;;;;;;;;
25/02/2021;17;F;48.52;23.5;5.7;1.4;5.96;24.26;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;18;F;46.3;21.3;5.8;1.5;7.04;27.23;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;19;F;50.83;26.2;7.7;1.5;5.73;29.39;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;20;F;56.96;31.2;9.2;3.1;9.94;29.49;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;21;F;56.17;34;9.4;1.3;3.82;27.65;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;22;F;47.24;20.4;5.3;1.7;8.33;25.98;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
25/02/2021;23;F;53.26;24.2;7.5;1.6;6.61;30.99;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;24;F;43.82;15.8;4.6;1;6.33;29.11;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
25/02/2021;25;F;54.71;20.3;8.6;2.6;12.81;42.36;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;26;F;54.39;39.5;9;1.9;4.81;22.78;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;27;F;55.75;34.8;9.2;2.4;6.90;26.44;;NO;MATURE;1.1;;;;;;;;;;;;;;;;;;;
25/02/2021;28;F;50.62;22.9;6.8;1.9;8.30;29.69;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;29;F;60.73;42.7;10.4;2;4.68;24.36;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
25/02/2021;30;F;50.22;26.1;5.8;0.47;1.80;22.22;;NO;MATURE;2.8;;;;;;;;;;;;;;;;;;;
25/02/2021;31;F;54.05;36.6;9.1;1.8;4.92;24.86;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;32;F;49.55;25.2;6.4;1.7;6.75;25.40;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
25/02/2021;33;F;53.31;30.5;8.5;2.7;8.85;27.87;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
25/02/2021;34;F;44.16;17.8;4.9;1.3;7.30;27.53;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;35;F;51.41;26.2;7.4;2;7.63;28.24;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;36;F;49.24;23.7;7;1.8;7.59;29.54;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;37;F;58.26;39;9.5;2.1;5.38;24.36;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;38;F;56.51;36.4;8.8;1.9;5.22;24.18;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;39;F;53.2;32.5;8.9;2.2;6.77;27.38;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;40;F;47.13;18.2;4.7;1.7;9.34;25.82;;SI;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;41;F;43.56;15.5;4.7;1.1;7.10;30.32;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;42;F;52.13;26.8;7.2;1.8;6.72;26.87;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/02/2021;43;F;53.64;31.4;7.8;2.2;7.01;24.84;;NO;MATURE;0.8;;;;;;;;;;;;;;;;;;;
25/02/2021;44;F;55.38;34.4;8.1;1.2;3.49;23.55;;NO;MATURE;3.7;;;;;;;;;;;;;;;;;;;
25/03/2021;1;M;48.56;25.8;6.5;1.5;5.81;25.19;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;2;M;54.01;35;6.8;2.2;6.29;19.43;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;3;M;45.19;20.2;4.7;1.2;5.94;23.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;4;M;46.96;24;5.3;1.6;6.67;22.08;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;5;M;47.88;20.4;5;1.3;6.37;24.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;6;M;38.99;12.7;3.4;0.8;6.30;26.77;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;7;M;44.81;16.8;4.4;1.1;6.55;26.19;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;8;M;47.03;21.7;5;1.5;6.91;23.04;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;9;M;48.18;19.2;4.9;1.4;7.29;25.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;10;M;47.68;20.9;6.3;1.6;7.66;30.14;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;11;M;50.73;23.5;6;1.8;7.66;25.53;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;12;M;50.63;23.8;5.7;1.7;7.14;23.95;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;13;M;45.44;17.2;4.9;1;5.81;28.49;SI;SI;;;;;;;;;;;;;;;;;;;;;
25/03/2021;14;M;44.5;18.6;5;1.1;5.91;26.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;15;M;48.67;25;5.4;1.5;6.00;21.60;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;16;M;41.1;14.5;3.7;0.8;5.52;25.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;17;M;50.98;28.3;5.2;1.8;6.36;18.37;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;18;M;55.4;32.2;7.7;1.8;5.59;23.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;19;M;39.55;11.7;3.3;0.5;4.27;28.21;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;20;M;40.69;16.2;3.7;0.8;4.94;22.84;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;21;M;40.94;14;3.9;0.7;5.00;27.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;22;M;39.66;13.8;3.2;1.1;7.97;23.19;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;23;M;430.6;16.3;3.9;1.1;6.75;23.93;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;24;M;45.88;16.4;5;1.2;7.32;30.49;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;25;M;57.56;34.6;8.6;2.3;6.65;24.86;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;26;M;53.37;29.3;7.4;1.6;5.46;25.26;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;27;M;50.17;21.8;6;1;4.59;27.52;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;28;M;48.05;22;5.6;1.2;5.45;25.45;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;29;M;51.81;21.9;6.3;2.3;10.50;28.77;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;30;M;43.6;17.2;4.5;0.9;5.23;26.16;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;31;M;48.21;26.8;6.3;1.5;5.60;23.51;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;32;M;47.07;23;4.9;1.5;6.52;21.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;33;M;46.87;17.7;4;0.9;5.08;22.60;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;34;M;46.64;20.6;5.2;0.9;4.37;25.24;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;35;M;50.91;28.5;6.3;0.9;3.16;22.11;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;36;M;44.17;17.2;4.8;0.8;4.65;27.91;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;37;M;48.92;19.4;5;1.5;7.73;25.77;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;38;M;43.66;17.1;4.4;0.8;4.68;25.73;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;39;M;38.42;10.6;3.5;0.4;3.77;33.02;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/03/2021;40;M;46.33;20.8;4.9;1.1;5.29;23.56;NO;SI;;;;;;;;;;;;;;;;;;;;;
25/03/2021;41;M;56.73;39.5;8;2.4;6.08;20.25;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;42;M;60.74;46.8;10.3;2.6;5.56;22.01;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;43;M;46.18;20.1;4.8;1.5;7.46;23.88;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;44;M;51.5;32.8;6.2;2.1;6.40;18.90;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;45;M;47.74;19.9;5.6;1.4;7.04;28.14;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;46;M;46.82;22.6;5.3;1.1;4.87;23.45;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;47;M;56.93;38.9;6.9;2.8;7.20;17.74;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;48;M;51.5;29.5;6.8;2;6.78;23.05;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;49;M;49;27.7;7;1.7;6.14;25.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;50;M;51.41;39.9;7.6;2;5.01;19.05;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;51;M;56.91;41.2;7.3;3;7.28;17.72;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;52;M;59.24;38.4;9.6;2.8;7.29;25.00;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;53;M;58.81;47;9.1;1.3;2.77;19.36;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;54;M;55.72;36.4;7.9;2.9;7.97;21.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;55;M;61.26;51;9.1;2;3.92;17.84;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;56;M;45.73;24.9;5.7;2;8.03;22.89;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;57;M;55.65;42.2;8;3.6;8.53;18.96;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;58;M;54.13;39.7;8.8;2.9;7.30;22.17;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;59;M;58.38;52.9;11;1.8;3.40;20.79;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;60;M;51.38;21.1;6.9;2.1;9.95;32.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;61;M;45.41;24;6.2;1.7;7.08;25.83;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;62;M;37.31;18.5;5.6;1.6;8.65;30.27;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;63;M;57.09;42.7;7.9;1.8;4.22;18.50;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;64;M;53.48;33.5;6.6;2.2;6.57;19.70;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;65;M;52.98;33.1;6.4;2.2;6.65;19.34;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;66;M;53.55;37.7;8.2;1.4;3.71;21.75;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;67;M;56.07;44.4;9.9;1.7;3.83;22.30;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;68;M;59.06;37.5;8.2;2.8;7.47;21.87;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;69;M;53.69;28.9;6.6;2;6.92;22.84;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;70;M;64.25;61.9;11.4;3;4.85;18.42;SI;NO;;;;;;;;;;;;;;;;;;;;;
25/03/2021;1;F;59.82;42.9;9.7;4;9.32;22.61;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;2;F;60.87;45.2;10.3;3.9;8.63;22.79;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;3;F;57.79;30.51;9.1;3.4;11.14;29.83;;NO;IN VIA DI MATURAZIONE;;;;;;;;;;;;;;;;;;;;
25/03/2021;4;F;50.88;28.1;7.7;2.2;7.83;27.40;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;5;F;51.54;24;6.2;1.5;6.25;25.83;;NO;MATURE;0.4;;;;;;;;;;;;;;;;;;;
25/03/2021;6;F;58.35;38.9;8.8;4;10.28;22.62;;NO;MATURE;0.7;;;;;;;;;;;;;;;;;;;
25/03/2021;7;F;47.22;20.6;6;2;9.71;29.13;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;8;F;50.72;27.2;6.9;1.6;5.88;25.37;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;9;F;24.3;30.4;8.9;2.5;8.22;29.28;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;10;F;42.65;15.4;4.5;1.3;8.44;29.22;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;11;F;45.62;19.1;5.6;1.5;7.85;29.32;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
25/03/2021;12;F;49.05;22.3;5.7;1;4.48;25.56;;NO;MATURE;2.2;;;;;;;;;;;;;;;;;;;
25/03/2021;13;F;47.58;18;4.8;1.2;6.67;26.67;;NO;QUASI MATURE;;;;;;;;;;;;;;;;;;;;
